Order_ID,Customer_ID,Order_Date,City,Restaurant_Type,Order_Value,Discount_Percentage,Delivery_Distance_km,Delivery_Time_min,Delivery_Cost,Net_Revenue,Profit,Payment_Mode,Rating,Order_Cancelled,Refund,Repeat_Customer
51826,10354,2025-04-06,Pune,Biryani,361,10,0.8,30,31.93,63.32,31.39,Card,5,No,No,Yes
51827,10517,2025-05-24,Delhi,Chinese,147,50,7.1,31,89.33,1.44,-87.89,COD,5,No,No,Yes
51828,11341,2025-03-08,Mumbai,Fast Food,243,10,6.7,42,83.41,69.36,-14.05,COD,3,No,No,Yes
51829,10520,2025-09-29,Jaipur,North Indian,572,10,4.6,50,76.15,96.24,20.09,COD,3,No,No,Yes
51830,10717,2025-06-09,Jaipur,North Indian,453,25,6.9,50,90.77,27.81,-62.96,Wallet,3,No,Yes,No
51831,11128,2025-09-29,Pune,Fast Food,410,50,12.1,62,141.67,-59.8,-201.47,COD,3,Yes,No,No
51832,11148,2025-07-25,Lucknow,Healthy,332,20,9.0,50,104.5,60.64,-43.86,UPI,3,No,No,Yes
51833,10516,2025-03-22,Kolkata,North Indian,385,15,5.6,41,63.35,60.55,-2.8,UPI,3,No,No,No
51834,10965,2025-01-03,Bangalore,Biryani,454,25,7.9,45,91.42,33.78,-57.64,Wallet,4,No,No,Yes
51835,10740,2025-06-02,Delhi,Pizza,600,20,2.9,34,41.52,32.0,-9.52,UPI,4,No,No,Yes
51836,11598,2025-02-20,Delhi,Fast Food,201,30,4.1,33,63.85,8.52,-55.33,Card,5,No,No,Yes
51837,10414,2025-01-07,Hyderabad,Fast Food,292,20,6.4,33,76.57,44.24,-32.33,Wallet,1,Yes,Yes,No
51838,11218,2025-03-20,Mumbai,Fast Food,392,20,8.6,51,106.72,59.44,-47.28,Wallet,2,Yes,Yes,No
51839,11248,2025-09-05,Pune,Biryani,451,5,5.8,37,63.92,111.47,47.55,Wallet,3,No,No,Yes
51840,10008,2025-05-18,Hyderabad,Desserts,120,20,5.3,41,72.38,34.2,-38.18,UPI,5,No,No,No
51841,10880,2025-04-19,Kolkata,South Indian,354,40,7.9,36,84.89,-16.32,-101.21,COD,3,No,No,No
51842,10376,2025-06-03,Hyderabad,North Indian,563,10,5.4,52,85.47,99.96,14.49,Wallet,3,No,Yes,No
51843,11491,2025-08-19,Mumbai,Healthy,467,40,1.5,23,37.81,-64.06,-101.87,Wallet,4,No,No,Yes
51844,11063,2025-09-11,Bangalore,Healthy,477,15,3.3,25,40.93,53.39,12.46,UPI,5,No,No,No
51845,11563,2025-04-26,Mumbai,North Indian,460,20,7.1,41,81.75,51.8,-29.95,Wallet,1,Yes,Yes,No
51846,11432,2025-07-01,Delhi,North Indian,612,25,8.5,60,105.69,32.64,-73.05,Wallet,1,Yes,Yes,No
51847,11602,2025-11-03,Mumbai,North Indian,590,20,10.2,55,117.66,66.8,-50.86,Wallet,2,No,No,No
51848,10378,2025-04-04,Delhi,Desserts,528,20,4.9,36,45.68,39.96,-5.72,Card,3,No,No,No
51849,10446,2025-06-18,Hyderabad,Healthy,585,20,4.6,28,46.42,39.3,-7.12,Wallet,4,No,No,Yes
51850,11421,2025-09-04,Kolkata,Chinese,410,0,7.1,51,96.14,132.8,36.66,Wallet,3,No,No,No
51851,10665,2025-01-06,Bangalore,Pizza,507,0,13.4,62,154.11,166.54,12.43,Wallet,1,Yes,No,No
51852,10511,2025-12-28,Mumbai,Pizza,454,20,8.6,56,112.28,60.68,-51.6,Wallet,2,No,No,No
51853,10745,2025-05-18,Lucknow,Pizza,779,15,7.1,61,99.39,97.13,-2.26,COD,2,Yes,No,No
51854,10358,2025-09-20,Delhi,South Indian,343,30,4.4,36,58.78,-1.04,-59.82,Card,1,Yes,No,No
51855,10104,2025-04-03,Lucknow,Fast Food,351,15,6.4,47,90.72,62.97,-27.75,Card,4,No,No,Yes
51856,10472,2025-06-27,Bangalore,Desserts,283,10,4.2,29,46.15,59.16,13.01,UPI,4,No,No,No
51857,11647,2025-10-28,Lucknow,Pizza,519,40,6.0,56,76.34,-57.42,-133.76,Card,1,No,No,No
51858,10761,2025-07-10,Jaipur,Biryani,616,20,10.9,55,114.77,67.32,-47.45,COD,4,No,No,No
51859,11466,2025-04-25,Pune,Fast Food,248,20,10.4,56,116.5,59.96,-56.54,UPI,1,No,No,No
51860,10804,2025-08-10,Kolkata,Pizza,505,15,1.9,46,47.49,55.35,7.86,COD,2,Yes,Yes,No
51861,11467,2025-08-10,Mumbai,Biryani,416,0,5.3,41,68.19,123.32,55.13,Wallet,4,No,No,No
51862,11220,2025-08-17,Delhi,Biryani,491,0,5.8,43,71.86,142.82,70.96,Wallet,3,No,Yes,No
51863,11501,2025-02-19,Jaipur,Chinese,285,20,3.1,44,58.79,25.7,-33.09,Wallet,2,Yes,No,No
51864,10498,2025-10-12,Hyderabad,Fast Food,301,0,1.6,27,28.04,86.22,58.18,Wallet,5,No,No,Yes
51865,10685,2025-07-24,Kolkata,North Indian,556,0,6.6,56,86.92,161.92,75.0,COD,2,Yes,Yes,No
51866,10917,2025-03-21,Pune,Fast Food,381,10,4.1,32,40.71,70.32,29.61,COD,5,No,No,Yes
51867,10212,2025-11-25,Mumbai,Healthy,343,0,4.0,27,55.55,99.46,43.91,Wallet,5,No,No,Yes
51868,10764,2025-02-05,Jaipur,Fast Food,312,15,4.1,48,67.38,46.44,-20.94,UPI,2,No,No,No
51869,11032,2025-01-25,Jaipur,South Indian,526,10,8.7,56,100.59,115.32,14.73,Wallet,1,No,No,No
51870,10988,2025-05-04,Bangalore,Pizza,635,20,2.7,33,48.4,32.7,-15.7,UPI,5,No,No,Yes
51871,10295,2025-05-15,Pune,Biryani,563,0,2.2,37,42.58,143.86,101.28,Card,5,No,Yes,No
51872,11164,2025-09-11,Delhi,Fast Food,293,0,2.6,28,46.09,84.46,38.37,UPI,5,No,No,No
51873,10057,2025-01-16,Hyderabad,Fast Food,450,10,4.0,42,59.5,78.0,18.5,Wallet,5,No,No,Yes
51874,10644,2025-05-19,Delhi,Fast Food,300,0,2.5,22,36.55,86.0,49.45,UPI,5,No,No,Yes
51875,10009,2025-03-26,Bangalore,Biryani,689,15,10.4,62,109.09,103.23,-5.86,UPI,2,Yes,Yes,No
51876,11692,2025-05-15,Bangalore,North Indian,312,40,2.5,23,46.93,-36.16,-83.09,Card,5,No,No,No
51877,11187,2025-03-07,Delhi,North Indian,324,20,5.6,37,68.91,40.08,-28.83,COD,4,No,No,Yes
51878,10621,2025-06-05,Bangalore,Biryani,338,10,5.7,31,62.83,74.76,11.93,COD,5,No,No,Yes
51879,10752,2025-01-22,Mumbai,Biryani,374,25,5.8,35,70.18,23.58,-46.6,Card,4,No,No,Yes
51880,11372,2025-10-21,Delhi,Fast Food,328,0,7.7,32,79.64,118.36,38.72,Card,5,No,No,No
51881,11503,2025-06-11,Jaipur,Fast Food,185,25,3.5,31,53.04,15.45,-37.59,UPI,5,No,No,Yes
51882,10576,2025-02-17,Mumbai,Biryani,580,20,9.6,52,109.89,66.6,-43.29,COD,3,No,No,Yes
51883,11303,2025-03-01,Delhi,North Indian,451,0,10.3,55,104.84,154.22,49.38,Wallet,3,No,No,Yes
51884,11079,2025-04-19,Bangalore,Pizza,718,15,4.9,35,62.07,79.66,17.59,COD,5,No,No,Yes
51885,11620,2025-01-28,Delhi,Pizza,734,10,6.0,38,63.46,124.08,60.62,Card,3,No,No,No
51886,11247,2025-02-24,Pune,Fast Food,281,30,8.3,43,94.79,27.32,-67.47,Wallet,1,Yes,No,No
51887,10719,2025-04-30,Lucknow,South Indian,244,15,3.2,46,62.87,37.08,-25.79,COD,2,Yes,No,No
51888,10834,2025-02-18,Bangalore,Pizza,579,10,9.9,46,105.12,124.48,19.36,COD,3,No,No,No
51889,11042,2025-05-10,Hyderabad,North Indian,400,0,6.6,56,95.28,127.6,32.32,Card,1,No,Yes,No
51890,11340,2025-09-04,Mumbai,Desserts,136,40,1.7,18,35.87,-4.48,-40.35,Wallet,4,No,No,No
51891,10107,2025-01-19,Mumbai,Biryani,379,40,6.8,45,76.13,-27.42,-103.55,COD,3,No,No,Yes
51892,11360,2025-10-17,Pune,Healthy,342,20,7.2,53,99.86,50.04,-49.82,UPI,1,Yes,Yes,No
51893,11551,2025-01-29,Mumbai,South Indian,244,50,4.0,30,58.74,-44.32,-103.06,Card,5,No,No,No
51894,10213,2025-08-21,Mumbai,North Indian,559,10,4.4,24,55.33,93.48,38.15,COD,5,No,No,Yes
51895,11078,2025-07-12,Jaipur,Healthy,543,20,5.3,39,70.33,42.66,-27.67,COD,3,Yes,No,No
51896,11181,2025-04-13,Kolkata,Desserts,267,0,2.1,33,38.0,78.74,40.74,Card,4,No,No,Yes
51897,10243,2025-03-04,Delhi,Fast Food,434,5,1.9,32,28.11,93.78,65.67,Wallet,5,No,No,Yes
51898,10032,2025-02-22,Lucknow,South Indian,209,30,3.8,39,65.15,6.08,-59.07,Wallet,4,No,No,No
51899,10815,2025-10-26,Lucknow,Fast Food,458,10,8.3,51,95.67,104.76,9.09,UPI,3,No,Yes,No
51900,11367,2025-01-29,Bangalore,Fast Food,328,5,6.0,34,72.33,91.76,19.43,UPI,5,No,No,Yes
51901,10474,2025-01-01,Bangalore,Chinese,347,30,1.9,20,30.38,-7.76,-38.14,Wallet,5,No,No,No
51902,10980,2025-03-07,Mumbai,Healthy,428,5,6.8,33,57.97,113.56,55.59,COD,5,No,No,Yes
51903,10650,2025-08-03,Bangalore,Biryani,405,5,9.1,52,111.09,123.45,12.36,UPI,4,No,No,No
51904,10985,2025-07-16,Bangalore,South Indian,267,10,9.4,50,112.57,87.04,-25.53,UPI,2,No,No,No
51905,10848,2025-08-25,Delhi,Biryani,498,0,5.3,36,60.46,141.36,80.9,Wallet,5,No,No,Yes
51906,11649,2025-08-21,Jaipur,Pizza,467,20,6.5,49,79.01,48.34,-30.67,Wallet,3,No,No,No
51907,11560,2025-05-12,Mumbai,South Indian,556,25,4.2,21,58.2,8.52,-49.68,UPI,5,No,No,No
51908,10634,2025-04-24,Mumbai,Fast Food,336,15,11.3,56,120.51,78.52,-41.99,Wallet,2,No,No,Yes
51909,11431,2025-03-27,Kolkata,North Indian,434,20,5.9,44,73.19,44.08,-29.11,UPI,5,No,No,Yes
51910,10845,2025-04-02,Jaipur,Healthy,404,10,4.8,40,70.79,77.28,6.49,Wallet,1,Yes,No,No
51911,10960,2025-04-27,Pune,Healthy,320,50,5.6,43,66.33,-56.0,-122.33,Wallet,4,No,No,Yes
51912,10552,2025-12-16,Bangalore,Biryani,129,15,2.1,27,46.16,29.03,-17.13,Wallet,5,No,No,Yes
51913,10214,2025-02-22,Bangalore,Healthy,597,0,4.0,31,52.19,155.34,103.15,Card,5,No,No,Yes
51914,11184,2025-03-27,Pune,Healthy,342,40,2.6,37,33.86,-41.56,-75.42,UPI,2,Yes,No,No
51915,10352,2025-11-22,Delhi,Chinese,338,10,9.1,53,113.69,95.16,-18.53,Card,2,Yes,No,No
51916,11116,2025-08-29,Mumbai,South Indian,347,25,1.8,22,30.72,9.59,-21.13,COD,5,No,No,No
51917,10680,2025-02-16,Pune,Biryani,358,10,9.1,50,102.48,97.56,-4.92,UPI,1,Yes,Yes,No
51918,10430,2025-08-03,Bangalore,Fast Food,380,20,6.6,37,84.17,47.2,-36.97,COD,3,No,No,No
51919,10405,2025-08-22,Mumbai,Pizza,597,30,7.0,34,69.33,-5.76,-75.09,Wallet,4,No,No,Yes
51920,11254,2025-07-17,Kolkata,North Indian,436,0,5.1,33,71.19,126.52,55.33,Wallet,1,Yes,Yes,No
51921,10009,2025-01-16,Pune,Pizza,424,20,10.1,54,115.23,63.48,-51.75,Card,3,No,No,No
51922,10606,2025-02-19,Bangalore,Biryani,274,15,6.6,32,66.65,58.78,-7.87,Card,4,No,No,Yes
51923,11451,2025-06-19,Delhi,South Indian,224,20,4.8,40,64.96,33.28,-31.68,Card,4,No,No,No
51924,10717,2025-05-19,Kolkata,Healthy,314,5,6.4,38,84.65,91.78,7.13,COD,5,No,No,Yes
51925,11590,2025-03-23,Kolkata,Fast Food,120,25,3.5,31,46.84,17.4,-29.44,UPI,1,Yes,Yes,No
51926,10488,2025-01-11,Mumbai,Healthy,261,0,6.1,38,62.57,94.02,31.45,COD,5,No,No,No
51927,11694,2025-03-09,Bangalore,Healthy,661,25,6.3,33,80.14,17.97,-62.17,Wallet,4,No,No,No
51928,10908,2025-06-14,Delhi,North Indian,444,30,6.2,53,83.87,1.68,-82.19,Card,3,No,No,No
51929,10906,2025-05-09,Mumbai,Desserts,480,40,11.3,47,124.3,-31.4,-155.7,COD,3,No,No,Yes
51930,11351,2025-03-27,Mumbai,Chinese,524,15,6.3,46,79.56,74.48,-5.08,Card,3,No,No,Yes
51931,10015,2025-12-18,Lucknow,North Indian,483,10,4.4,48,58.56,84.36,25.8,Wallet,4,No,No,No
51932,10216,2025-11-21,Jaipur,Fast Food,331,30,4.6,43,73.91,1.12,-72.79,Card,4,No,No,No
51933,11052,2025-07-07,Pune,Healthy,333,20,2.3,20,35.84,26.66,-9.18,UPI,5,No,No,No
51934,11458,2025-10-19,Bangalore,Biryani,565,50,5.4,45,57.94,-125.8,-183.74,COD,3,No,No,No
51935,11639,2025-06-08,Mumbai,Desserts,279,5,7.5,34,81.35,92.43,11.08,Wallet,5,No,No,Yes
51936,10727,2025-10-18,Bangalore,Fast Food,240,20,8.6,46,94.08,56.4,-37.68,UPI,3,No,No,No
51937,10947,2025-11-07,Pune,North Indian,506,20,2.7,34,52.55,30.12,-22.43,Wallet,5,No,No,Yes
51938,11078,2025-06-08,Lucknow,Pizza,549,25,5.0,55,80.14,13.53,-66.61,Wallet,4,No,No,No
51939,10193,2025-12-18,Pune,Pizza,388,10,11.0,59,124.1,101.56,-22.54,Card,1,Yes,No,Yes
51940,10838,2025-10-25,Hyderabad,Fast Food,281,25,7.2,45,96.76,34.77,-61.99,Card,4,No,No,Yes
51941,10325,2025-08-23,Mumbai,South Indian,120,15,4.2,29,64.18,33.6,-30.58,UPI,4,No,No,Yes
51942,10599,2025-08-06,Kolkata,Fast Food,327,15,6.9,39,58.0,64.29,6.29,Wallet,1,Yes,No,No
51943,10516,2025-02-07,Mumbai,Healthy,644,10,4.7,27,58.55,105.48,46.93,UPI,5,No,No,No
51944,11301,2025-03-17,Delhi,Chinese,153,15,6.2,30,77.04,47.91,-29.13,UPI,5,No,No,Yes
51945,10747,2025-07-17,Mumbai,Fast Food,231,15,9.8,50,103.08,71.17,-31.91,Wallet,3,No,No,No
51946,10014,2025-09-13,Hyderabad,Chinese,258,10,2.5,26,34.31,50.96,16.65,Wallet,5,No,No,Yes
51947,10073,2025-01-15,Hyderabad,South Indian,180,25,6.3,41,71.14,32.4,-38.74,Card,4,No,No,Yes
51948,10307,2025-02-01,Hyderabad,Fast Food,330,25,4.9,44,69.17,19.5,-49.67,UPI,4,No,Yes,No
51949,10354,2025-01-20,Bangalore,North Indian,541,15,10.7,54,122.31,92.87,-29.44,Card,2,Yes,Yes,No
51950,11205,2025-11-22,Jaipur,Biryani,337,20,2.7,39,46.24,26.74,-19.5,Wallet,3,No,Yes,No
51951,10087,2025-01-29,Jaipur,Biryani,483,25,6.2,54,96.67,22.71,-73.96,Wallet,3,No,No,No
51952,11617,2025-03-27,Jaipur,Healthy,417,25,6.6,53,77.55,27.09,-50.46,UPI,3,Yes,Yes,No
51953,10597,2025-05-13,Delhi,Fast Food,308,10,3.2,20,53.36,56.96,3.6,COD,4,No,No,Yes
51954,10902,2025-03-21,Pune,Pizza,427,10,6.1,38,67.11,87.84,20.73,UPI,4,No,No,Yes
51955,11660,2025-12-23,Pune,Pizza,632,0,4.1,37,56.11,163.64,107.53,COD,4,No,No,No
51956,10318,2025-07-24,Hyderabad,Chinese,508,15,7.9,45,79.48,82.96,3.48,Card,4,No,No,Yes
51957,11010,2025-02-08,Pune,Healthy,412,20,7.4,50,91.31,52.64,-38.67,Wallet,3,No,No,Yes
51958,11183,2025-07-08,Pune,Biryani,384,5,3.9,38,48.5,88.68,40.18,COD,5,No,No,Yes
51959,10171,2025-07-24,Kolkata,Biryani,236,10,0.8,36,29.83,48.32,18.49,Wallet,3,No,No,No
51960,10996,2025-02-22,Delhi,Biryani,430,15,4.1,35,58.34,54.7,-3.64,Wallet,5,No,No,No
51961,10928,2025-12-25,Bangalore,Desserts,335,0,2.3,31,42.12,93.7,51.58,Wallet,5,No,No,No
51962,11138,2025-07-05,Bangalore,Pizza,564,20,4.3,40,68.91,37.08,-31.83,UPI,4,No,No,Yes
51963,11382,2025-03-30,Pune,Desserts,365,10,3.1,20,47.88,63.8,15.92,Wallet,5,No,No,No
51964,10659,2025-11-01,Jaipur,Healthy,305,10,5.2,37,69.84,67.8,-2.04,COD,4,No,No,Yes
51965,10171,2025-07-27,Mumbai,Fast Food,193,25,12.5,48,138.64,49.21,-89.43,Card,4,No,No,No
51966,10910,2025-08-05,Kolkata,Fast Food,224,15,1.6,35,40.96,35.68,-5.28,Wallet,5,No,No,Yes
51967,11571,2025-02-15,Kolkata,Fast Food,290,10,4.6,37,49.98,62.4,12.42,Card,2,Yes,Yes,No
51968,11679,2025-06-22,Hyderabad,Pizza,356,10,4.9,50,73.88,72.12,-1.76,COD,2,No,No,No
51969,10298,2025-08-14,Pune,Biryani,392,40,6.0,33,65.58,-34.56,-100.14,COD,4,No,No,No
51970,11222,2025-04-24,Kolkata,Biryani,532,25,3.3,46,59.97,4.04,-55.93,UPI,2,No,No,No
51971,11556,2025-01-21,Jaipur,Biryani,352,50,6.3,36,70.63,-60.76,-131.39,Wallet,1,Yes,No,No
51972,11622,2025-10-08,Jaipur,Chinese,391,10,5.7,51,78.2,81.12,2.92,Card,3,No,No,Yes
51973,11196,2025-05-07,Lucknow,Healthy,405,15,2.3,36,35.91,48.35,12.44,UPI,3,No,No,Yes
51974,11657,2025-05-19,Delhi,Biryani,359,40,5.9,30,73.13,-29.22,-102.35,Wallet,5,No,No,No
51975,10964,2025-06-19,Mumbai,Fast Food,430,0,5.1,33,63.67,125.2,61.53,Card,5,No,No,Yes
51976,10852,2025-01-02,Pune,Healthy,457,50,1.9,36,36.45,-107.96,-144.41,Card,4,No,No,Yes
51977,10571,2025-09-28,Mumbai,Fast Food,239,10,3.3,37,58.48,48.68,-9.8,Card,5,No,No,Yes
51978,11437,2025-05-03,Jaipur,Biryani,376,10,7.6,54,97.84,90.72,-7.12,Card,3,No,No,Yes
51979,10921,2025-11-22,Lucknow,Pizza,588,5,9.3,69,115.63,154.96,39.33,Card,2,No,No,No
51980,10583,2025-06-02,Delhi,Desserts,357,5,1.2,18,27.59,80.69,53.1,Wallet,5,No,No,Yes
51981,11106,2025-01-25,Jaipur,Fast Food,516,30,3.2,33,52.19,-21.28,-73.47,UPI,5,No,No,Yes
51982,10339,2025-11-18,Jaipur,South Indian,333,40,5.8,36,65.13,-25.14,-90.27,COD,5,No,No,No
51983,10799,2025-10-29,Lucknow,South Indian,211,5,5.3,40,58.17,67.67,9.5,UPI,4,No,No,Yes
51984,11372,2025-04-23,Kolkata,Pizza,426,0,3.0,37,32.37,113.72,81.35,Wallet,3,No,No,No
51985,11072,2025-08-12,Lucknow,Biryani,498,15,0.8,27,31.85,54.86,23.01,Wallet,5,No,No,Yes
51986,10060,2025-05-05,Bangalore,North Indian,387,10,7.3,56,92.36,90.24,-2.12,COD,1,Yes,Yes,No
51987,11307,2025-11-21,Delhi,Desserts,120,15,5.4,31,68.67,40.8,-27.87,Wallet,5,No,No,No
51988,11024,2025-11-26,Pune,Biryani,496,25,5.2,40,65.97,16.32,-49.65,Card,4,No,No,No
51989,10349,2025-10-09,Delhi,Healthy,467,5,0.8,22,39.88,99.39,59.51,Card,4,No,No,No
51990,11186,2025-08-19,Jaipur,Healthy,316,15,4.1,29,47.86,46.72,-1.14,COD,1,Yes,No,No
51991,10819,2025-11-27,Delhi,North Indian,179,20,8.9,46,116.02,56.98,-59.04,Wallet,2,No,No,No
51992,11529,2025-04-27,Mumbai,Chinese,330,10,4.6,29,52.59,67.2,14.61,Wallet,4,No,No,No
51993,10332,2025-05-03,Pune,Pizza,714,10,3.5,41,58.38,106.68,48.3,UPI,4,No,Yes,Yes
51994,10175,2025-03-07,Lucknow,Biryani,356,25,6.3,52,101.4,27.12,-74.28,Card,3,No,No,No
51995,10729,2025-08-06,Hyderabad,Biryani,332,0,7.4,41,67.87,117.44,49.57,Card,4,No,No,No
51996,10668,2025-07-26,Delhi,Biryani,313,15,3.7,49,62.15,44.11,-18.04,COD,3,No,No,No
51997,10724,2025-09-11,Delhi,Fast Food,181,40,10.2,52,123.64,22.42,-101.22,COD,1,Yes,No,No
51998,10587,2025-02-08,Hyderabad,South Indian,220,30,8.5,49,96.0,33.4,-62.6,Card,4,No,No,No
51999,11587,2025-02-08,Delhi,Fast Food,202,0,7.4,46,81.51,88.84,7.33,UPI,2,No,No,No
52000,11617,2025-12-07,Bangalore,South Indian,120,0,5.6,31,55.26,60.0,4.74,Card,5,No,No,Yes
52001,10353,2025-02-16,Kolkata,Chinese,690,20,12.0,70,143.44,68.8,-74.64,UPI,2,No,No,No
52002,10361,2025-02-15,Kolkata,Desserts,408,15,2.4,26,48.28,48.56,0.28,COD,5,No,No,Yes
52003,10182,2025-03-11,Kolkata,South Indian,224,0,6.9,46,81.9,90.68,8.78,Card,3,No,Yes,No
52004,10537,2025-09-15,Pune,North Indian,592,15,6.1,47,85.51,78.04,-7.47,Card,3,No,Yes,No
52005,10238,2025-03-01,Bangalore,Chinese,204,20,1.7,24,34.67,24.08,-10.59,UPI,5,No,No,Yes
52006,11139,2025-10-07,Pune,Chinese,281,15,2.2,34,50.59,39.67,-10.92,UPI,5,No,No,Yes
52007,11374,2025-04-22,Mumbai,Fast Food,233,15,1.3,27,41.39,36.31,-5.08,UPI,5,No,No,No
52008,10992,2025-02-13,Bangalore,South Indian,120,5,3.4,15,47.04,40.8,-6.24,Card,5,No,No,Yes
52009,11601,2025-03-23,Bangalore,Desserts,521,15,5.2,37,64.22,67.67,3.45,Wallet,5,No,No,Yes
52010,10930,2025-06-27,Kolkata,Biryani,265,0,4.3,34,62.33,84.1,21.77,UPI,1,Yes,Yes,No
52011,10191,2025-11-30,Lucknow,South Indian,274,25,6.0,34,72.03,27.78,-44.25,Card,2,Yes,Yes,No
52012,10124,2025-08-06,Delhi,North Indian,462,40,8.3,59,91.91,-33.36,-125.27,Card,3,No,No,Yes
52013,10447,2025-12-20,Delhi,Biryani,524,0,7.9,55,100.6,162.68,62.08,Card,2,No,No,No
52014,10374,2025-04-21,Mumbai,Desserts,142,25,5.9,31,80.18,31.14,-49.04,Card,4,No,No,No
52015,10499,2025-08-28,Mumbai,Chinese,252,30,6.6,37,81.09,19.44,-61.65,COD,4,No,No,Yes
52016,10730,2025-06-11,Lucknow,Biryani,382,15,4.4,49,68.33,53.14,-15.19,Wallet,3,No,No,Yes
52017,11112,2025-10-15,Jaipur,North Indian,457,20,2.9,41,53.26,29.14,-24.12,COD,1,Yes,Yes,No
52018,11063,2025-06-09,Delhi,Desserts,365,25,4.8,36,61.84,17.85,-43.99,COD,4,No,No,Yes
52019,10707,2025-03-28,Hyderabad,North Indian,469,0,6.9,53,97.0,144.58,47.58,UPI,3,No,No,Yes
52020,11448,2025-06-09,Pune,South Indian,253,5,5.9,34,80.9,78.41,-2.49,Card,4,No,No,Yes
52021,10819,2025-01-12,Kolkata,Fast Food,225,40,4.7,41,68.95,-12.3,-81.25,Card,5,No,No,No
52022,11024,2025-08-20,Bangalore,Pizza,535,10,7.1,42,76.32,106.8,30.48,UPI,4,No,No,No
52023,10019,2025-04-29,Lucknow,Desserts,400,5,10.0,54,114.19,123.0,8.81,COD,2,Yes,No,No
52024,11407,2025-03-06,Pune,South Indian,120,30,4.6,29,61.96,18.0,-43.96,COD,5,No,No,No
52025,11391,2025-11-20,Delhi,Healthy,346,20,3.7,40,59.65,29.12,-30.53,COD,3,No,Yes,Yes
52026,11544,2025-01-10,Mumbai,Chinese,257,25,3.2,23,47.28,12.29,-34.99,COD,2,Yes,No,No
52027,11460,2025-12-05,Hyderabad,Desserts,391,15,8.2,42,101.15,76.57,-24.58,Wallet,3,No,No,Yes
52028,11425,2025-12-24,Lucknow,Desserts,323,50,6.6,58,104.04,-50.84,-154.88,Wallet,3,No,No,No
52029,10420,2025-05-19,Mumbai,North Indian,283,5,5.9,38,72.18,83.51,11.33,COD,3,No,No,Yes
52030,11500,2025-09-21,Hyderabad,Chinese,206,0,9.0,37,85.45,99.32,13.87,Wallet,3,No,No,No
52031,10830,2025-02-08,Pune,Pizza,344,40,8.1,51,102.55,-13.32,-115.87,Card,2,No,No,No
52032,10642,2025-06-29,Kolkata,Chinese,208,10,8.9,57,116.11,78.36,-37.75,UPI,2,No,No,No
52033,11351,2025-04-17,Bangalore,Biryani,349,50,6.9,30,76.02,-56.32,-132.34,UPI,5,No,No,No
52034,11075,2025-08-28,Lucknow,South Indian,259,0,12.1,64,135.33,111.98,-23.35,COD,1,No,Yes,No
52035,10782,2025-12-31,Pune,Healthy,389,25,9.7,43,105.27,43.33,-61.94,COD,5,No,No,Yes
52036,11455,2025-04-05,Mumbai,Healthy,134,30,2.2,24,30.82,9.28,-21.54,COD,5,No,No,Yes
52037,10497,2025-03-30,Mumbai,Biryani,502,30,8.1,44,89.54,8.44,-81.1,Wallet,5,No,No,Yes
52038,11364,2025-07-27,Delhi,Biryani,393,10,3.1,44,52.75,67.16,14.41,Card,3,No,No,Yes
52039,10223,2025-01-01,Kolkata,Pizza,514,25,7.8,55,97.29,31.38,-65.91,Wallet,1,Yes,Yes,No
52040,11462,2025-12-27,Kolkata,Chinese,330,30,12.5,63,132.19,28.6,-103.59,Card,1,No,No,No
52041,11378,2025-12-22,Pune,North Indian,561,25,4.4,34,50.7,9.57,-41.13,COD,5,No,No,Yes
52042,10809,2025-06-12,Delhi,Fast Food,411,20,2.5,28,43.51,28.22,-15.29,UPI,5,No,No,Yes
52043,10397,2025-06-07,Mumbai,Biryani,476,15,6.1,45,76.49,69.92,-6.57,COD,4,No,No,No
52044,10708,2025-03-29,Lucknow,Fast Food,338,25,3.6,57,73.34,11.46,-61.88,Wallet,2,No,No,Yes
52045,10466,2025-06-21,Bangalore,North Indian,499,25,6.0,35,69.67,21.03,-48.64,UPI,5,No,No,Yes
52046,10127,2025-07-03,Jaipur,Desserts,397,40,1.0,30,37.16,-51.46,-88.62,COD,4,No,No,No
52047,11428,2025-07-24,Bangalore,Healthy,374,30,2.6,27,33.94,-9.92,-43.86,Card,5,No,No,Yes
52048,11659,2025-04-28,Pune,Chinese,186,20,11.2,61,133.13,58.72,-74.41,Card,2,No,Yes,Yes
52049,10392,2025-04-30,Jaipur,Pizza,628,20,7.5,50,90.36,57.56,-32.8,UPI,2,No,No,No
52050,10552,2025-08-26,Mumbai,Biryani,394,25,1.6,25,30.83,8.18,-22.65,Wallet,4,No,No,Yes
52051,10606,2025-07-09,Jaipur,Fast Food,506,15,3.8,34,42.98,58.22,15.24,COD,4,No,No,Yes
52052,10423,2025-03-16,Pune,Fast Food,120,20,1.0,22,33.09,22.4,-10.69,UPI,5,No,No,Yes
52053,10453,2025-11-05,Delhi,Desserts,297,30,0.8,18,25.43,-3.76,-29.19,Wallet,4,No,No,Yes
52054,10708,2025-07-05,Kolkata,South Indian,223,30,10.7,56,112.65,37.16,-75.49,COD,2,No,No,No
52055,11013,2025-08-02,Delhi,Desserts,123,10,6.6,33,69.09,54.36,-14.73,Card,4,No,No,Yes
52056,10636,2025-03-17,Jaipur,Fast Food,389,15,6.4,52,81.15,65.63,-15.52,COD,1,Yes,No,No
